Date,mean_sentiment,article_count,weighted_sentiment,daily_sentiment,weighted_sentiment_rolling_z_score
2017-02-08 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.1408009267730606
2017-02-09 00:00:00+00:00,-1.0,3,-1.3862943611198906,negative,-1.4484806013270588
2017-02-10 00:00:00+00:00,-0.6,5,-1.0750556815368328,negative,-1.029866235819841
2017-02-12 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.5348237987804693
2017-02-13 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-1.039854071223174
2017-02-14 00:00:00+00:00,0.0,2,0.0,negative,0.3468373363425957
2017-02-15 00:00:00+00:00,-0.25,4,-0.40235947810852507,negative,-0.16134422141094884
2017-02-16 00:00:00+00:00,-0.6666666666666666,3,-0.9241962407465937,negative,-0.8113784493827371
2017-02-17 00:00:00+00:00,0.6666666666666666,3,0.9241962407465937,positive,1.4541440619805361
2017-02-18 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.1896264042094424
2017-02-20 00:00:00+00:00,0.0,1,0.0,negative,0.3164583060045574
2017-02-21 00:00:00+00:00,0.0,1,0.0,negative,0.33479981490972494
2017-02-22 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-1.0304716638046234
2017-02-23 00:00:00+00:00,-0.5,2,-0.5493061443340549,negative,-0.30182144342051126
2017-02-27 00:00:00+00:00,-0.38461538461538464,13,-1.0150220498520226,negative,-0.9301719901077017
2017-02-28 00:00:00+00:00,-0.5,8,-1.0986122886681098,negative,-1.0146650874641012
2017-03-01 00:00:00+00:00,-0.5,4,-0.8047189562170501,negative,-0.5911167434332171
2017-03-02 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.46052209306745323
2017-03-06 00:00:00+00:00,1.0,1,0.6931471805599453,positive,1.4194603889436948
2017-03-07 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-1.0254469157411672
2017-03-10 00:00:00+00:00,-0.6666666666666666,3,-0.9241962407465937,negative,-0.7796723104477699
2017-03-13 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.46555893318634023
2017-03-14 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.47236916371330395
2017-03-15 00:00:00+00:00,-1.0,4,-1.6094379124341003,negative,-1.66353935302748
2017-03-16 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.4172401230051027
2017-03-17 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.4172401230051026
2017-03-20 00:00:00+00:00,-1.0,5,-1.791759469228055,negative,-1.8486625313371168
2017-03-21 00:00:00+00:00,-1.0,2,-1.0986122886681098,negative,-0.915669120040349
2017-03-23 00:00:00+00:00,0.0,2,0.0,negative,0.5497650396676059
2017-03-24 00:00:00+00:00,0.0,4,0.0,negative,0.6033701465431048
2017-03-26 00:00:00+00:00,-1.0,1,-0.6931471805599453,negative,-0.3328607988266632
2017-03-29 00:00:00+00:00,-1.0,4,-1.6094379124341003,negative,-1.6090320407679741
2017-03-31 00:00:00+00:00,-1.0,3,-1.3862943611198906,negative,-1.2777710872215158
